name,cloneOf,description
j6pacman,,Pac Man Plus (Qps) (IMPACT)
j6papa,,Paparazzi (Empire) (IMPACT) (set 1)
j6papaa,12051,Paparazzi (Empire) (IMPACT) (set 2)
j6papab,12051,Paparazzi (Empire) (IMPACT) (set 3)
j6papac,12051,Paparazzi (Empire) (IMPACT) (set 4)
j6papad,12051,Paparazzi (Empire) (IMPACT) (set 5)
j6papae,12051,Paparazzi (Empire) (IMPACT) (set 6)
j6papaf,12051,Paparazzi (Empire) (IMPACT) (set 7)
j6phxgld,,Phoenix Gold (JPM) (IMPACT) (set 1)
j6phxglda,12058,Phoenix Gold (JPM) (IMPACT) (set 2)
j6phxgldb,12058,Phoenix Gold (JPM) (IMPACT) (set 3)
j6phxgldc,12058,Phoenix Gold (JPM) (IMPACT) (set 4)
j6phxgldd,12058,Phoenix Gold (JPM) (IMPACT) (set 5)
j6phxglde,12058,Phoenix Gold (JPM) (IMPACT) (set 6)
j6phxgldf,12058,Phoenix Gold (JPM) (IMPACT) (set 7)
j6phxgldg,12058,Phoenix Gold (JPM) (IMPACT) (set 8)
j6pinfvr,,Pinball Fever (Crystal) (IMPACT)
j6pinwzc,12070,Pinball Wizard (Crystal) (IMPACT) (set 1)
j6pinwzca,12070,Pinball Wizard (Crystal) (IMPACT) (set 2)
j6pinwzcb,12070,Pinball Wizard (Crystal) (IMPACT) (set 3)
j6pinwzd,,Pinball Wizard (JPM) (IMPACT) (set 1)
j6pinwzda,12070,Pinball Wizard (JPM) (IMPACT) (set 2)
j6pinwzdb,12070,Pinball Wizard (JPM) (IMPACT) (set 3)
j6pinwzdc,12070,"Pinball Wizard (JPM) (IMPACT) (set 4, Whitbread)"
j6pinwzdd,12070,Pinball Wizard (JPM) (IMPACT) (set 5)
j6pinwzde,12070,Pinball Wizard (JPM) (IMPACT) (set 6)
j6pirgld,,Pirates Gold (JPM) (IMPACT) (set 1)
j6pirglda,12076,Pirates Gold (JPM) (IMPACT) (set 2)
j6pnxgd,,Phoenix Gold De Luxe (JPM) (IMPACT)
j6pnxmil,,Phoenix Millennium (JPM) (IMPACT) (set 1)
j6pnxmila,12079,Phoenix Millennium (JPM) (IMPACT) (set 2)
j6pnxmilb,12079,Phoenix Millennium (JPM) (IMPACT) (set 3)
j6pnxmilc,12079,Phoenix Millennium (JPM) (IMPACT) (set 4)
j6pog,,Pot Of Gold (Ace) (IMPACT) (set 1)
j6poga,12083,Pot Of Gold (Ace) (IMPACT) (set 2)
j6pogb,12083,Pot Of Gold (Ace) (IMPACT) (set 3)
j6pogc,12083,Pot Of Gold (Ace) (IMPACT) (set 4)
j6pogcls,,Pot Of Gold Classic (Ace) (IMPACT) (set 1)
j6pogclsa,12087,Pot Of Gold Classic (Ace) (IMPACT) (set 2)
j6pogclsb,12087,Pot Of Gold Classic (Ace) (IMPACT) (set 3)
j6pogd,12083,Pot Of Gold (Ace) (IMPACT) (set 5)
j6pompay,,Up Pompay (Ace) (IMPACT) (set 1)
j6pompaya,12091,Up Pompay (Ace) (IMPACT) (set 2)
j6pompayb,12091,Up Pompay (Ace) (IMPACT) (set 3)
j6pompayc,12091,"Up Pompay (Ace) (IMPACT) (set 4, Whitbread)"
j6popoli,,Popeye &amp; Olive (JPM) (IMPACT) (set 1)
j6popolia,12095,Popeye &amp; Olive (JPM) (IMPACT) (set 2)
j6potg,12083,Pot Of Gold (Crystal) (IMPACT) (set 1)
j6potga,12083,Pot Of Gold (Crystal) (IMPACT) (set 2)
j6potgb,12083,Pot Of Gold (Crystal) (IMPACT) (set 3)
j6pwrlin,,Power Lines (JPM) (IMPACT) (set 1)
j6pwrlina,12100,Power Lines (JPM) (IMPACT) (set 2)
j6pwrspn,,Powerspin (JPM) (IMPACT) (set 1)
j6pwrspna,12102,Powerspin (JPM) (IMPACT) (set 2)
j6pwrspnb,12102,Powerspin (JPM) (IMPACT) (set 3)
j6pwrspnc,12102,"Powerspin (JPM) (IMPACT) (set 4, Whitbread)"
j6pwrspnd,12102,Powerspin (JPM) (IMPACT) (set 5)
j6pwrspne,12102,Powerspin (JPM) (IMPACT) (set 6)
j6quantm,,Quantum Leap (JPM) (IMPACT) (set 1)
j6quantma,12108,Quantum Leap (JPM) (IMPACT) (set 2)
j6quantmb,12108,Quantum Leap (JPM) (IMPACT) (set 3)
j6quantmc,12108,"Quantum Leap (JPM) (IMPACT) (set 4, Whitbread)"
j6quick,,Quicksilver (RAL) (HLB AC2) (IMPACT)
j6r2rum,,Ready To Rumble (Crystal) (IMPACT) (set 1)
j6r2ruma,12113,Ready To Rumble (Crystal) (IMPACT) (set 2)
j6r2rumb,12113,Ready To Rumble (Crystal) (IMPACT) (set 3)
j6r2rumc,12113,Ready To Rumble (Crystal) (IMPACT) (set 4)
j6r2rumd,12113,Ready To Rumble (Crystal) (IMPACT) (set 5)
j6r2rume,12113,Ready To Rumble (Crystal) (IMPACT) (set 6)
j6ra,,Red Alert (JPM) (IMPACT) (set 1)
j6raa,12119,Red Alert (JPM) (IMPACT) (set 2)
j6rab,12119,Red Alert (JPM) (IMPACT) (set 3)
j6rac,12119,"Red Alert (JPM) (IMPACT) (set 4, Whitbread)"
j6raclb,,Red Alert Club (JPM) (IMPACT) (set 1)
j6raclba,12123,Red Alert Club (JPM) (IMPACT) (set 2)
j6raclbb,12123,Red Alert Club (JPM) (IMPACT) (set 3)
j6raclbc,12123,Red Alert Club (JPM) (IMPACT) (set 4)
j6raclbd,12123,Red Alert Club (JPM) (IMPACT) (set 5)
j6rad,12119,Red Alert (JPM) (IMPACT) (set 5)
j6rager,,Red Alert (JPM) [German] (IMPACT)
j6ramese,,Rameses' Riches Club (Crystal) (IMPACT) (set 1)
j6ramesea,12130,Rameses' Riches Club (Crystal) (IMPACT) (set 2)
j6rameseb,12130,Rameses' Riches Club (Crystal) (IMPACT) (set 3)
j6ramesec,12130,Rameses' Riches Club (Crystal) (IMPACT) (set 4)
j6ramesed,12130,Rameses' Riches Club (Crystal) (IMPACT) (set 5)
j6ramesee,12130,Rameses' Riches Club (Crystal) (IMPACT) (set 6)
j6ramesef,12130,Rameses' Riches Club (Crystal) (IMPACT) (set 7)
j6rccls,,Roller Coaster Classic (JPM) (IMPACT) (set 1)
j6rcclsa,12137,Roller Coaster Classic (JPM) (IMPACT) (set 2)
j6rcclsb,12137,Roller Coaster Classic (JPM) (IMPACT) (set 3)
j6rcclub,,Roller Coaster Club (JPM) (IMPACT) (set 1)
j6rccluba,12140,Roller Coaster Club (JPM) (IMPACT) (set 2)
j6rcclubb,12140,Roller Coaster Club (JPM) (IMPACT) (set 3)
j6redal,12119,Red Alert (Crystal) (IMPACT) (set 1)
j6redala,12119,Red Alert (Crystal) (IMPACT) (set 2)
j6redarw,,Red Arrow (JPM) (IMPACT) (set 1)
j6redarwa,12145,Red Arrow (JPM) (IMPACT) (set 2)
j6redarwb,12145,Red Arrow (JPM) (IMPACT) (set 3)
j6redarwc,12145,Red Arrow (JPM) (IMPACT) (set 4)
j6redarwd,12145,Red Arrow (JPM) (IMPACT) (set 5)
j6redarwe,12145,"Red Arrow (JPM) (IMPACT) (set 6, Whitbread)"
j6redarwf,12145,Red Arrow (JPM) (IMPACT) (set 7)
j6redarwg,12145,Red Arrow (JPM) (IMPACT) (set 8)
j6redarwh,12145,Red Arrow (JPM) (IMPACT) (set 9)
j6redarwi,12145,Red Arrow (JPM) (IMPACT) (set 10)
j6redarwj,12145,Red Arrow (JPM) (IMPACT) (set 11)
j6redarww,12145,"Red Arrow (JPM) (IMPACT) (set 12, Whitbread)"
j6reddmn,,Red Demon (JPM) (IMPACT)
j6reelb,,Reel Bingo Classic Club (Crystal) (IMPACT) (set 1)
j6reelba,11855,Reel Bingo Classic Club (Crystal) (IMPACT) (set 2)
j6reelmn,,Reel Money (JPM) (IMPACT) (RE 9) (set 1)
j6reelmna,12160,Reel Money (JPM) (IMPACT) (RE 9) (set 2)
j6reelmnb,12160,Reel Money (JPM) (IMPACT) (RE 9) (set 3)
j6reelmnc,12160,Reel Money (JPM) (IMPACT) (RE 9) (set 4)
j6reelmnd,12160,Reel Money (JPM) (IMPACT) (RE 7) (set 5)
j6reelth,,Reel Thing (Ace) (IMPACT) set 1)
j6reeltha,12165,Reel Thing (Crystal) (IMPACT) (set 1)
j6reelthb,12165,Reel Thing (Crystal) (IMPACT) (set 2)
j6rh6,,Red Hot 6 (JPM) (IMPACT) (set 1)
j6rh6a,12168,Red Hot 6 (JPM) (IMPACT) (set 2)
j6rh6b,12168,Red Hot 6 (JPM) (IMPACT) (set 3)
j6rh6c,12168,Red Hot 6 (JPM) (IMPACT) (set 4)
j6rh6cl,,Red Hot Six Club (JPM) (IMPACT) (set 1)
j6rh6cla,12172,Red Hot Six Club (JPM) (IMPACT) (set 2)
j6rh6clb,12172,Red Hot Six Club (JPM) (IMPACT) (set 3)
j6rh6clc,12172,Red Hot Six Club (JPM) (IMPACT) (set 4)
j6rh6cld,12172,Red Hot Six Club (JPM) (IMPACT) (set 5)
j6rh6d,12168,Red Hot 6 (JPM) (IMPACT) (set 5)
j6rh6e,12168,Red Hot 6 (JPM) (IMPACT) (set 6)
j6rhchil,,Red Hot Chili Stepper (Ace) (IMPACT) (set 1)
j6rhchila,12179,Red Hot Chili Stepper (Ace) (IMPACT) (set 2)
j6rhchilb,12179,Red Hot Chili Stepper (Ace) (IMPACT) (set 3)
j6rhchilc,12179,Red Hot Chili Stepper (Ace) (IMPACT) (set 4)
j6rhchild,12179,Red Hot Chili Stepper (Ace) (IMPACT) (set 5)
j6richpk,,Rich Pickings (Ace) (IMPACT)
j6rico,,Ricochet (JPM) (IMPACT) (R I) (set 1)
j6ricoa,12185,Ricochet (JPM) (IMPACT) (R IP) (set 2)
j6ricob,12185,Ricochet (JPM) (IMPACT) (R IA) (set 3)
j6ricoc,12185,Ricochet (JPM) (IMPACT) (R I) (set 4)
j6ricod,12185,Ricochet (JPM) (IMPACT) (R IS) (set 5)
j6ricoe,12185,Ricochet (JPM) (IMPACT) (R IS) (set 6)
j6robin,,Robin Hood (Ace) (IMPACT) (set 1)
j6robina,12191,Robin Hood (Ace) (IMPACT) (set 2)
j6robinb,12191,Robin Hood (Ace) (IMPACT) (set 3)
j6robinc,12191,Robin Hood (Ace) (IMPACT) (set 4)
j6roller,,"Roller Coaster (JPM) (IMPACT) (RC11 C30, 30p Stake, £15 Jackpot)"
j6rollera,12195,"Roller Coaster (JPM) (IMPACT) (RC11P C30, 30p Stake, £15 Jackpot, Protocol)"
j6rollerb,12195,"Roller Coaster (JPM) (IMPACT) (RC11 AC30, 30p Stake, £15 Jackpot)"
j6rollerc,12195,"Roller Coaster (JPM) (IMPACT) (RC11 C30, 30p Stake, £15 Jackpot, Whitbread)"
j6rollerd,12195,"Roller Coaster (JPM) (IMPACT) (RC11 C29, 30p Stake, £15 Jackpot)"
j6rollere,12195,"Roller Coaster (JPM) (IMPACT) (RC10 C20, 20p Stake, £10 Jackpot)"
j6rollerf,12195,"Roller Coaster (JPM) (IMPACT) (RC9 L26, 20p Stake, £8 Jackpot)"
j6rollerg,12195,"Roller Coaster (JPM) (IMPACT) (RC9P L26, 20p Stake, £8 Jackpot, Protocol)"
j6rollerh,12195,"Roller Coaster (JPM) (IMPACT) (RC9 AL26, 20p Stake, £8 Jackpot)"
j6rolleri,12195,"Roller Coaster (JPM) (IMPACT) (RC9 L26, 20p Stake, £10 Jackpot, Whitbread)"
j6rollerj,12195,"Roller Coaster (JPM) (IMPACT) (RC5 L14, 20p Stake, £8 Jackpot)"
j6rollerk,12195,"Roller Coaster (JPM) (IMPACT) (RC4 L15, 20p Stake, £8 Jackpot)"
j6rollerl,12195,"Roller Coaster (JPM) (IMPACT) (RC4P L15, 20p Stake, £8 Jackpot, Protocol)"
j6rollerm,12195,"Roller Coaster (JPM) (IMPACT) (RC4 AL15, 20p Stake, £8 Jackpot)"
j6rollern,12195,"Roller Coaster (JPM) (IMPACT) (RC4 I L15, 20p Stake, £8 Jackpot)"
j6rollero,12195,"Roller Coaster (JPM) (IMPACT) (RC2 L07, 20p Stake, £8 Jackpot)"
j6rollerp,12195,"Roller Coaster (JPM) (IMPACT) (RC2 I L07, 20p Stake, £8 Jackpot)"
j6roof,,Thru' The Roof (Ace) (IMPACT) (set 1)
j6roofa,12212,Thru' The Roof (Ace) (IMPACT) (set 2)
j6royfls,,Royal Flush Club (JPM) (IMPACT) (set 1)
j6royflsa,12214,Royal Flush Club (JPM) (IMPACT) (set 2)
j6royflsb,12214,Royal Flush Club (JPM) (IMPACT) (set 3)
j6royflsc,12214,Royal Flush Club (JPM) (IMPACT) (set 4)
j6royflsd,12214,Royal Flush Club (JPM) (IMPACT) (set 5)
j6royflse,12214,Royal Flush Club (JPM) (IMPACT) (set 6)
j6samur,,Samurai Club (JPM) (IMPACT) (set 1)
j6samura,12220,Samurai Club (JPM) (IMPACT) (set 2)
j6samurb,12220,Samurai Club (JPM) (IMPACT) (set 3)
j6samurc,12220,Samurai Club (JPM) (IMPACT) (set 4)
j6samurd,12220,Samurai Club (JPM) (IMPACT) (set 5)
j6scarlt,,Captain Scarlet (Ace) (IMPACT)
j6shoot,,ShootOut (JPM) (IMPACT) (Whitbread)
j6showtm,,It's Showtime (JPM) (IMPACT) (set 1)
j6showtma,12227,It's Showtime (JPM) (IMPACT) (set 2)
j6showtmb,12227,It's Showtime (JPM) (IMPACT) (set 3)
j6showtmc,12227,It's Showtime (JPM) (IMPACT) (set 4)
j6showtmd,12227,It's Showtime (JPM) (IMPACT) (set 5)
j6showtme,12227,It's Showtime (JPM) (IMPACT) (set 6)
j6showtmf,12227,It's Showtime (JPM) (IMPACT) (set 7)
j6showtmg,12227,It's Showtime (JPM) (IMPACT) (set 8)
j6showtmh,12227,It's Showtime (JPM) (IMPACT) (set 9)
j6showtmi,12227,It's Showtime (JPM) (IMPACT) (set 10)
j6showtmj,12227,It's Showtime (JPM) (IMPACT) (set 11)
j6showtmk,12227,It's Showtime (JPM) (IMPACT) (set 12)
j6showtml,12227,It's Showtime (JPM) (IMPACT) (set 13)
j6sidewd,,Sidewinder (JPM) (IMPACT) (set 1)
j6sidewda,12240,Sidewinder (JPM) (IMPACT) (set 2)
j6sidewdb,12240,Sidewinder (JPM) (IMPACT) (set 3)
j6sidewdc,12240,"Sidewinder (JPM) (IMPACT) (set 4, Whitbread)"
j6sidewdd,12240,Sidewinder (JPM) (IMPACT) (set 5)
j6sidewde,12240,Sidewinder (JPM) (IMPACT) (set 6)
j6slagn,,Snakes &amp; Ladders Slides Again (Crystal) (IMPACT) (set 1)
j6slagna,12246,Snakes &amp; Ladders Slides Again (Crystal) (IMPACT) (set 2)
j6slagnb,12246,Snakes &amp; Ladders Slides Again (Crystal) (IMPACT) (set 3)
j6slagnc,12246,Snakes &amp; Ladders Slides Again (Crystal) (IMPACT) (set 4)
j6slvgst,,Silver Ghost (JPM) (IMPACT) (set 1)
j6slvgsta,12250,Silver Ghost (JPM) (IMPACT) (set 2)
j6slvgstb,12250,Silver Ghost (JPM) (IMPACT) (set 3)
j6slvgstc,12250,Silver Ghost (JPM) (IMPACT) (set 4)
j6slvgstd,12250,Silver Ghost (JPM) (IMPACT) (set 5)
j6slvgste,12250,Silver Ghost (JPM) (IMPACT) (set 6)
j6slvgstf,12250,Silver Ghost (JPM) (IMPACT) (set 7)
j6slvgstg,12250,Silver Ghost (JPM) (IMPACT) (set 8)
j6snakes,,Snakes &amp; Ladders (JPM) (IMPACT) (SL18 C22) (set 1)
j6snakesa,12258,"Snakes &amp; Ladders (JPM) (IMPACT) (SL18P C22) (set 2, Protocol)"
j6snakesb,12258,Snakes &amp; Ladders (JPM) (IMPACT) (SL18 AC22) (set 3)
j6snakesc,12258,"Snakes &amp; Ladders (JPM) (IMPACT) (SL18 C22) (set 4, Whitbread)"
j6snakesd,12258,Snakes &amp; Ladders (JPM) (IMPACT) (SL16 C20) (set 5)
j6snakese,12258,Snakes &amp; Ladders (JPM) (IMPACT) (SL17 C21) (set 6)
j6snakesf,12258,Snakes &amp; Ladders (JPM) (IMPACT) (SL10 C13) (set 7)
j6snakesg,12258,Snakes &amp; Ladders (JPM) (IMPACT) (SL8P C11) (set 8)
j6snakesh,12258,Snakes &amp; Ladders (JPM) (SL11 C14) (IMPACT) (set 9)
j6snakesi,12258,Snakes &amp; Ladders (JPM) (SL11 AC14) (IMPACT) (set 10)
j6snakesj,12258,"Snakes &amp; Ladders (JPM) (SL11P CA4) (IMPACT) (set 11, Protocol)"
j6snakesk,12258,Snakes &amp; Ladders (JPM) (SL15 C18) (IMPACT) (set 12)
j6snakesl,12258,Snakes &amp; Ladders (JPM) (SLB C2) (IMPACT) (set 13)
j6sonic,,Sonic The Hedgehog (JPM) (IMPACT) (SO10 C13)
j6sonica,12271,"Sonic The Hedgehog (JPM) (IMPACT) (SO10P C13, Protocol)"
j6sonicb,12271,Sonic The Hedgehog (JPM) (IMPACT) (SO10 AC13)
j6sonicc,12271,"Sonic The Hedgehog (JPM) (IMPACT) (SO10 C13, Whitbread)"
j6sonicd,12271,Sonic The Hedgehog (JPM) (IMPACT) (SO9 C12)
j6sonice,12271,Sonic The Hedgehog (JPM) (IMPACT) (SO7 C10)
j6sonicf,12271,Sonic The Hedgehog (JPM) (IMPACT) (SO7 AC10)
j6sonicg,12271,Sonic The Hedgehog (JPM) (IMPACT) (SO1 AC2)
j6sonich,12271,Sonic The Hedgehog (JPM) (IMPACT) (set 9)
j6spcinv,,Space Invaders (Crystal) (IMPACT)
j6stards,,Stardust (JPM) (IMPACT) (SD 2 C 7) (set 1)
j6stardsa,12281,"Stardust (JPM) (IMPACT) (SD 2P C 7) (set 2, Protocol)"
j6stardsb,12281,Stardust (JPM) (IMPACT) (SD 2 AC 7) (set 3)
j6stardsc,12281,"Stardust (JPM) (IMPACT) (SD 2 C 7) (set 4, Whitbread)"
j6start,,Starturn (JPM / Showcase) (IMPACT) (set 1)
j6starta,12285,Starturn (JPM / Showcase) (IMPACT) (set 2)
j6strk10,,Strike 10 (Ace) (IMPACT) (set 1)
j6strk10a,12287,Strike 10 (Ace) (IMPACT) (set 2)
j6strk10b,12287,Strike 10 (Ace) (IMPACT) (set 3)
j6strk10c,12287,Strike 10 (Ace) (IMPACT) (set 4)
j6strk10d,12287,Strike 10 (Ace) (IMPACT) (set 5)
j6strk10e,12287,Strike 10 (Ace) (IMPACT) (set 6)
j6strk10f,12287,Strike 10 (Ace) (IMPACT) (set 7)
j6strk10g,12287,Strike 10 (Ace) (IMPACT) (set 8)
j6strk10h,12287,Strike 10 (Ace) (IMPACT) (set 9)
j6strk10i,12287,Strike 10 (Ace) (IMPACT) (set 10)
j6strk10j,12287,Strike 10 (Ace) (IMPACT) (set 11)
j6strk10k,12287,Strike 10 (Ace) (IMPACT) (set 12)
j6supbrk,,Super Breakout (JPM) (IMPACT) (set 1)
j6supbrka,12299,Super Breakout (JPM) (IMPACT) (set 2)
j6supbrkb,12299,Super Breakout (JPM) (IMPACT) (set 3)
j6supbrkc,12299,Super Breakout (JPM) (IMPACT) (set 4)
j6supbrkd,12299,Super Breakout (JPM) (IMPACT) (set 5)
j6supbrke,12299,"Super Breakout (JPM) (IMPACT) (set 6, Whitbread)"
j6supbrkf,12299,Super Breakout (JPM) (IMPACT) (set 7)
j6supbrkg,12299,Super Breakout (JPM) (IMPACT) (set 8)
j6supbrkh,12299,Super Breakout (JPM) (IMPACT) (set 9)
j6supbrki,12299,Super Breakout (JPM) (IMPACT) (set 10)
j6supbrkj,12299,Super Breakout (JPM) (IMPACT) (set 11)
j6svndb,,7 Deadly Bins (Ace) (IMPACT)
j6swpdrp,,Swop Till Ya Drop (JPM) (IMPACT)
j6tbirds,,Thunderbirds (JPM) (IMPACT) (set 1)
j6tbirdsa,12312,Thunderbirds (JPM) (IMPACT) (set 2)
j6tbirdsb,12312,Thunderbirds (JPM) (IMPACT) (set 3)
j6tbirdsc,12312,Thunderbirds (JPM) (IMPACT) (set 4)
j6tbirdsd,12312,Thunderbirds (JPM) (IMPACT) (set 5)
j6tbirdse,12312,"Thunderbirds (JPM) (IMPACT) (set 6, Whitbread)"
j6tbirdsf,12312,Thunderbirds (JPM) (IMPACT) (set 7)
j6tbirdsg,12312,Thunderbirds (JPM) (IMPACT) (set 8)
j6tbirdsh,12312,Thunderbirds (JPM) (IMPACT) (set 9)
j6tbirdsi,12312,Thunderbirds (JPM) (IMPACT) (set 10)
j6tbirdsj,12312,Thunderbirds (JPM) (IMPACT) (set 11)
j6tbirdsk,12312,Thunderbirds (Crystal) (IMPACT) (set 1)
j6tbirdsl,12312,Thunderbirds (Crystal) (IMPACT) (set 2)
j6tbirdsm,12312,Thunderbirds (Crystal) (IMPACT) (set 3)
j6tbirdsn,12312,Thunderbirds (Crystal) (IMPACT) (set 4)
j6tbirdso,12312,Thunderbirds (Crystal) (IMPACT) (set 5)
j6tbirdsp,12312,Thunderbirds (Crystal) (IMPACT) (set 6)
j6tbirdsq,12312,Thunderbirds (Crystal) (IMPACT) (set 7)
j6tbirdsr,12312,Thunderbirds (JPM / Predator) (IMPACT)
j6tbrdcl,,Thunderbirds Club (JPM) (IMPACT) (set 1)
j6tbrdcla,12331,Thunderbirds Club (JPM) (IMPACT) (set 2)
j6tbrdclb,12331,Thunderbirds Club (JPM) (IMPACT) (set 3)
j6tbrdclc,12331,Thunderbirds Club (JPM) (IMPACT) (set 4)
j6tbrdcld,12331,Thunderbirds Club (JPM) (IMPACT) (set 5)
j6tbrdcle,12331,Thunderbirds Club (JPM) (IMPACT) (set 6)
j6tbrdclf,12331,Thunderbirds Club (JPM) (IMPACT) (set 7)
j6tbrdclg,12331,Thunderbirds Club (JPM) (IMPACT) (set 8)
j6tbrdclh,12331,Thunderbirds Club (JPM) (IMPACT) (set 9)
j6tbrdcli,12331,Thunderbirds Club (JPM) (IMPACT) (set 10)
j6tbrdclj,12331,Thunderbirds Club (JPM) (IMPACT) (set 11)
j6tbrdclk,12331,Thunderbirds Club (JPM) (IMPACT) (set 12)
j6tbrdcll,12331,Thunderbirds Club (JPM) (IMPACT) (set 13)
j6thril,,Thriller (Crystal) (IMPACT) (set 1)
j6thrila,12344,Thriller (Crystal) (IMPACT) (set 2)
j6tomb,,Tomb Raider (JPM) (IMPACT) (set 1)
j6tomba,12346,Tomb Raider (JPM) (IMPACT) (set 2)
j6tombb,12346,Tomb Raider (JPM) (IMPACT) (set 3)
j6tombc,12346,Tomb Raider (JPM) (IMPACT) (set 4)
j6tombd,12346,Tomb Raider (JPM) (IMPACT) (set 5)
j6tombe,12346,Tomb Raider (JPM) (IMPACT) (set 6)
j6tombf,12346,Tomb Raider (JPM) (IMPACT) (set 7)
j6tombg,12346,Tomb Raider (JPM) (IMPACT) (set 8)
j6topflg,,Top Flight (Ace) (IMPACT)
j6tqust,,Treasure Quest (Crystal) (IMPACT) (set 1)
j6tqusta,12355,Treasure Quest (Crystal) (IMPACT) (set 2)
j6tqustb,12355,Treasure Quest (Crystal) (IMPACT) (set 3)
j6tqustc,12355,Treasure Quest (Crystal) (IMPACT) (set 4)
j6tutti,,Tutti Frutti (Qps) (IMPACT)
j6twst,,Twister (Ace) (IMPACT) (set 1)
j6twsta,12360,Twister (Ace) (IMPACT) (set 2)
j6twstb,12360,Twister (Ace) (IMPACT) (set 3)
j6twstc,12360,Twister (Ace) (IMPACT) (set 4)
j6twstd,12360,Twister (Ace) (IMPACT) (set 5)
j6twstdt,,Twister (JPM) [Dutch] (IMPACT)
j6twste,12360,Twister (Ace) (IMPACT) (set 6)
j6twstf,12360,Twister (Ace) (IMPACT) (set 7)
j6twstg,12360,Twister (Ace) (IMPACT) (set 8)
j6twsth,12360,Twister (Ace) (IMPACT) (set 9)
j6twsti,12360,Twister (Ace) (IMPACT) (set 10)
j6twstj,12360,Twister (Ace) (IMPACT) (set 11)
j6untch,,Untouchable (JPM) (IMPACT) (UN3B LO6)
j6untcha,12372,Untouchable (JPM) (IMPACT) (UN3BI LO6)
j6vindal,,Vindaloot (JPM) (IMPACT)
j6vivark,,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 1)
j6vivarka,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 2)
j6vivarkb,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 3)
j6vivarkc,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 4)
j6vivarkd,12375,"The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 5, Whitbread)"
j6vivarke,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 6)
j6vivarkf,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 7)
j6vivarkg,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 8)
j6vivarkh,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 9)
j6vivarki,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 10)
j6vivarkj,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 11)
j6vivarkk,12375,The Flintstones in Viva Rock Vegas (JPM) (IMPACT) (set 12)
j6vivrkc,,The Flintstones in Viva Rock Vegas (Club) (JPM) (IMPACT) (set 1)
j6vivrkca,12387,The Flintstones in Viva Rock Vegas (Club) (JPM) (IMPACT) (set 2)
j6vivrkcb,12387,The Flintstones in Viva Rock Vegas (Club) (JPM) (IMPACT) (set 3)
j6wildw,,Wild West (Ace) (IMPACT) (set 1)
j6wildwa,12390,Wild West (Ace) (IMPACT) (set 2)
j6wildwb,12390,"Wild West (Ace) (IMPACT) (set 3, Whitbread)"
j6wildwc,12390,Wild West (Ace) (IMPACT) (set 4)
j6wildwd,12390,Wild West (Ace) (IMPACT) (set 5)
j6wildwe,12390,Wild West (Ace) (IMPACT) (set 6)
j6wildwf,12390,Wild West (Ace) (IMPACT) (set 7)
j6wildwg,12390,"Wild West (Ace) (IMPACT) (set 8, Whitbread)"
j6wizard,,Wizard Of Odds (JPM) (IMPACT) (WZ 7 C 8) (set 1)
j6wizarda,12398,"Wizard Of Odds (JPM) (IMPACT) (WZ 7P C 8) (set 2, Protocol)"
j6wizardb,12398,Wizard Of Odds (JPM) (IMPACT) (WZ 7 AC 8) (set 3)
j6wizardc,12398,"Wizard Of Odds (JPM) (IMPACT) (WZ 7 C 8) (set 4, Whitbread)"
j6wizardd,12398,Wizard Of Odds (JPM) (IMPACT) (WZ 4 C 5) (set 5)
j6wizarde,12398,Wizard Of Odds (JPM) (IMPACT) (WZ 5 C 6) (set 6)
j6wldkng,,Wild King Club (JPM) (IMPACT) (WK 5) (set 1)
j6wldknga,12404,"Wild King Club (JPM) (IMPACT) (WK 5P) (set 2, Protocol)"
j6wthing,,Wild Thing (Empire) (IMPACT) (set 1)
j6wthinga,12406,Wild Thing (Empire) (IMPACT) (set 2)
j6wthingb,12406,Wild Thing (Empire) (IMPACT) (set 3)
j7bmagic,,Black Magic (JPM)
j7bullio,,Bullionaire (Ace)
j7cexprs,,Cash Xpress (JPM)
j7clbmag,,Club Magic (JPM)
j7crztrl,,Crazy Trails (JPM)
j7fantaz,,Fantaztec (JPM)
j7kerchn,,Ker - Chinq (JPM)
j7r2roll,,Ready To Roll (JPM)
j7razzma,,Razzamataz (JPM) (set 1)
j7razzmaa,12417,Razzamataz (JPM) (set 2)
j7tubgld,,Turbo Gold (JPM)
j7wldwkd,,Wild 'N' Wicked (JPM)
j80alad,,Aladdin's Cave (PCP)
j80bac,,Bank A Coin (JPM) (SYSTEM80)
j80blbnk,,Blankity Bank (PCP) (SYSTEM80)
j80bounc,,Bouncer (JPM) (SYSTEM80)
j80fortr,,Fortune Trail (JPM)
j80frogh,,Frog Hop (JPM) (SYSTEM80)
